Row Type,Action,Status,Sync errors,From,To,Device segment,Engine,Account,Campaign,Ad group,Keyword,Match type,Engine status,Clicks,Impr,Cost,CTR,Avg CPC,Avg pos
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Phrase,ELIGIBLE,1,5,1.1,0.2,1.1,1
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Phrase,ELIGIBLE,1,2,0.63,0.5,0.63,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Phrase,ELIGIBLE,1,4,0.23,0.25,0.23,1.25
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Phrase,ELIGIBLE,2,5,0.94,0.4,0.47,1
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,minesotta com holidays,Exact,ELIGIBLE,1,1,2.15,1,2.15,1
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,minesotta com holidays,Exact,ELIGIBLE,1,2,0.68,0.5,0.68,1.5
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,minesotta com videos,Exact,ELIGIBLE,1,1,2.17,1,2.17,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,minesotta com videos,Exact,ELIGIBLE,2,1,0.44,2,0.22,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vr com,Exact,CRITERION_BELOW_FIRST_PAGE_BID,1,2,2.28,0.5,2.28,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,1,3,0.01,0.3333,0.01,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,2,2,0.34,1,0.17,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,1,3,0.65,0.3333,0.65,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,2,3,0.54,0.6667,0.27,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,1,6,0.53,0.1667,0.53,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,minesotta.com - Misspellings,vcr com,Exact,ELIGIBLE,1,1,0.27,1,0.27,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike line,Exact,ELIGIBLE,1,1,0.64,1,0.64,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike line,Exact,ELIGIBLE,1,10,0.61,0.1,0.61,2.9
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike,Phrase,CRITERION_BELOW_FIRST_PAGE_BID,2,15,7.66,0.1333,3.83,1.13
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike,Phrase,CRITERION_BELOW_FIRST_PAGE_BID,2,20,7.77,0.1,3.88,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike,Exact,ELIGIBLE,2,2,1.28,1,0.64,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Royal Parks,royal hike,Exact,ELIGIBLE,1,1,0.41,1,0.41,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,1,48,0.93,0.0208,0.93,1.9
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,1,12,4.32,0.0833,4.32,1.25
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,4,67,6.56,0.0597,1.64,1.51
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,2,18,3.36,0.1111,1.68,1.44
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,2,71,4.73,0.0282,2.36,1.93
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,1,7,0.71,0.1429,0.71,1.71
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,2,50,1.52,0.04,0.76,1.44
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,1,55,2.28,0.0182,2.28,2.11
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Broad,CRITERION_BELOW_FIRST_PAGE_BID,2,65,2.43,0.0308,1.22,2.12
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,1,5,0.61,0.2,0.61,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,1,2,1.01,0.5,1.01,2.5
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,1,5,0.49,0.2,0.49,1.2
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,2,1,3.96,2,1.98,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,1,7,1.72,0.1429,1.72,1
keyword,edit,Active,,7/21/2014,7/21/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Exact,ELIGIBLE,1,3,2.14,0.3333,2.14,1.67
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,3,4,3.72,0.75,1.24,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,3,6.08,0.3333,6.08,1
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,2,1.67,0.5,1.67,1
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,4,8.15,0.25,8.15,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,5,4.49,0.2,4.49,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,6,0.52,0.1667,0.52,1
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,1,0.63,1,0.63,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Ships,hike hiking ships,Phrase,ELIGIBLE,1,10,2.45,0.1,2.45,1.2
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,3,15,6.93,0.2,2.31,2
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,4,19,6.61,0.2105,1.65,1.53
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,1,12,1.92,0.0833,1.92,1.33
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,2,14,4.9,0.1429,2.45,2.14
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,3,13,2.72,0.2308,0.91,2.15
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,1,4,0.41,0.25,0.41,1.25
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,4,32,7.05,0.125,1.76,2.22
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,3,33,3.78,0.0909,1.26,2.52
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Broad,ELIGIBLE,1,4,3.6,0.25,3.6,1.5
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,4,10,4.83,0.4,1.21,1.4
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,2,6,4.18,0.3333,2.09,2.5
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,3,4,2.87,0.75,0.96,1.75
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,1,3,0.66,0.3333,0.66,2.33
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,1,1,1.1,1,1.1,2
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Broad,ELIGIBLE,1,5,0.47,0.2,0.47,1.2
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,6,39,7.98,0.1538,1.33,1.31
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,2,15,2.67,0.1333,1.34,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,2,22,5.15,0.0909,2.58,1.09
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,1,5,2.47,0.2,2.47,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,2,24,2.96,0.0833,1.48,1.25
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,3,16,2.94,0.1875,0.98,1.06
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,2,12,3.05,0.1667,1.52,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,1,5,4.21,0.2,4.21,1.6
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,1,7,4.47,0.1429,4.47,1.14
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,1,9,1.06,0.1111,1.06,2.44
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Broad,ELIGIBLE,1,2,0.77,0.5,0.77,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike line land hikings,Exact,ELIGIBLE,1,1,4.27,1,4.27,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking line,Exact,ELIGIBLE,1,1,1.55,1,1.55,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Exact,ELIGIBLE,1,4,0.23,0.25,0.23,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Exact,ELIGIBLE,1,2,0.18,0.5,0.18,1
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Exact,ELIGIBLE,1,2,0.55,0.5,0.55,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Exact,ELIGIBLE,2,3,6.15,0.6667,3.08,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Line,hike land hiking lines,Exact,ELIGIBLE,1,1,0.73,1,0.73,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hikingrs,Phrase,ELIGIBLE,1,1,0.56,1,0.56,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hikingrs,Phrase,ELIGIBLE,2,1,4.88,2,2.44,1
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hikings ships,Exact,ELIGIBLE,1,4,3.98,0.25,3.98,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hikings ships,Exact,ELIGIBLE,2,6,8.75,0.3333,4.38,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,3,5,4.92,0.6,1.64,1
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,3,2.49,0.3333,2.49,1.33
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,2,1.11,0.5,1.11,1
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,4,1.83,0.25,1.83,1
keyword,edit,Active,,7/17/2014,7/17/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,2,3.2,0.5,3.2,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,2,2,4.86,1,2.43,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,1,2.09,1,2.09,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,2,2,3.93,1,1.96,1
keyword,edit,Active,,7/21/2014,7/21/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hikeHikingTripes com ships,Exact,ELIGIBLE,1,2,2.72,0.5,2.72,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,2,7,3.34,0.2857,1.67,1
keyword,edit,Active,,7/15/2014,7/15/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,3,11,10.84,0.2727,3.61,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,5,16,10.35,0.3125,2.07,1
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,3,4,5.91,0.75,1.97,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,1,4,1.85,0.25,1.85,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,4,11,7.68,0.3636,1.92,1
keyword,edit,Active,,7/18/2014,7/18/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,1,9,0.68,0.1111,0.68,1.33
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,2,4,2.18,0.5,1.09,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,1,7,3.12,0.1429,3.12,1
keyword,edit,Active,,7/20/2014,7/20/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,1,2,2.96,0.5,2.96,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,4,14,10.2,0.2857,2.55,1.07
keyword,edit,Active,,7/21/2014,7/21/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,1,10,4.06,0.1,4.06,1.2
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,hike land hiking ships,Exact,ELIGIBLE,2,5,0.86,0.4,0.43,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,5,0.69,0.2,0.69,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,1,3.85,1,3.85,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,3,3.25,0.3333,3.25,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,1,0.74,1,0.74,1
keyword,edit,Active,,7/19/2014,7/19/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,1,4.25,1,4.25,1
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,3,3,8.73,1,2.91,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,2,4,5.89,0.5,2.94,1
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,3,3,7.82,1,2.61,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe Ships,minesotta com ships,Exact,ELIGIBLE,1,2,2.33,0.5,2.33,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,3,48,4.8,0.0625,1.6,1.71
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,1,14,1.47,0.0714,1.47,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,2,43,4.41,0.0465,2.2,1.51
keyword,edit,Active,,7/16/2014,7/16/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,1,9,2.17,0.1111,2.17,1
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,1,11,3.46,0.0909,3.46,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,1,88,1.7,0.0114,1.7,1.18
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Ships,hike ships,Exact,ELIGIBLE,4,47,9.34,0.0851,2.34,1.15
